,0
0,8.639604877321847
1,5.207036366591392
2,1.8374301856915454
3,1.0288923066380584
4,8.706472902652555
5,5.468001533822095
6,3.5651495050069384
7,8.213343578486619
8,6.295444123003645
9,7.914927128081278
10,7.368241731219015
11,5.711452039315819
12,8.50138825356251
13,7.029503826725869
14,7.917970859413606
15,0.6209371464542335
16,3.230516605935201
17,0.9418391344160582
18,5.782623436857863
19,0.41373369252824754
20,8.207303020233443
21,5.0799917246774315
22,3.6995112885355583
23,5.542669041342531
24,7.751438799211339
25,0.42883011797716253
26,7.200377866628021
27,5.446550773678287
28,5.716318687037965
29,0.7845602352598102
30,8.575174745859764
31,0.7047737832221701
32,9.222400755446621
33,1.647164137507967
34,1.9756706909362498
35,9.815713545049341
36,6.337841312486595
37,5.898465984737163
38,0.928485469165311
39,5.303879307798734
40,6.820009602274349
41,9.432269291069318
42,2.470119996376139
43,0.2743303227319027
44,7.626324305435954
45,6.283831540625847
46,9.574088276574207
47,7.835112232426422
48,8.542633485865291
49,4.877966880733638
50,1.6755316540321485
51,1.1919458446181075
52,1.0606261727156563
53,2.0502435591038557
54,6.791871900823368
55,7.0174843741730335
56,9.20094158019031
57,8.987955314176526
58,9.666347460073275
59,0.4028444845682422
60,1.0168898492950573
61,4.974267883455074
62,4.737628638126925
63,6.5397345204655375
64,1.879425265613982
65,3.5871740883589753
66,5.803268652944546
67,9.427375411958302
68,1.7651940274512745
69,2.1585219704766025
70,6.218897257546044
71,4.8165278929542605
72,7.555515521105585
73,4.234338168835241
74,6.410481267856909
75,6.346127667770971
76,8.521553574556313
77,0.6596990224490995
78,3.629715759500991
79,8.808290687405538
80,1.1504013043675376
81,8.273163966448681
82,6.860977441659022
83,5.714887193199887
84,0.32348124372005516
85,6.317903814261192
86,8.683996980323663
87,2.7627767130792513
88,3.8785404396698366
89,2.6884736073595783
90,0.49839243712681003
91,2.3209395942898716
92,5.426749480119133
93,8.199059539177515
94,9.767050369879472
95,2.250358545373481
96,8.885354132443261
97,1.325633807886798
98,2.407065556732604
99,8.189744550467427
100,7.4903813811971345
101,2.0289662249186433
102,0.8120140280078969
103,1.8122004655377077
104,1.7994576719018407
105,0.8506637823125596
106,0.9721172317327742
107,0.26259910528499186
108,0.2003501518046369
109,5.3095707903363145
110,3.027981643545381
111,4.980921179886279
112,9.64697299741008
113,6.653538839352148
114,9.908794243137125
115,3.092250941442327
116,6.759631556313983
117,5.251735882375021
118,7.839823470130146
119,7.182265336288671
120,6.319694774218625
121,2.362215522187655
122,1.307755148691715
123,5.501021638823191
124,7.7511050138032065
125,1.3384522145365363
126,2.0123686764998396
127,2.629295856430768
128,5.880492828916898
129,7.525016688734993
130,2.4074246152943433
131,1.3849593581110398
132,0.4319644915239629
133,6.277302971708988
134,8.087167639091442
135,4.01158061719856
136,1.9297647630809678
137,1.1011381973257917
138,7.268649508192281
139,3.024995179703771
140,7.490970647663708
141,6.935771956699739
142,6.39295048591541
143,4.0575032580806925
144,3.219726759547623
145,9.345302717740411
146,8.698358649792157
147,5.642218809756091
148,5.3648105813030424
149,6.5995125474027105
150,8.67636391826191
151,7.343141799215655
152,9.495466088187456
153,0.8238170526380317
154,6.397512403526275
155,9.4725405998254
156,2.249101208887879
157,4.473046607345871
158,0.6447727026935535
159,7.591001865782204
160,1.934360651669914
161,0.20205729286351226
162,0.25162281311306267
163,6.725357349825215
164,5.945366929312982
165,7.47000871802406
166,3.0972124788575095
167,2.0673765177328485
168,6.60776973895333
169,9.412865995906847
170,1.6463583089694411
171,2.142649517094617
172,4.918798603695481
173,7.193590770141376
174,3.2022038146268827
175,9.872785182924554
176,1.7355788616599033
177,0.9376372946925748
178,1.0827662129521487
179,3.044022041025418
180,5.313126018093477
181,7.202813145326969
182,3.370391031978973
183,1.3511821430926318
184,0.4953831453683666
185,1.086012756290009
186,6.775718792395207
187,9.356895834340673
188,2.2937741831947953
189,8.327649455091045
190,3.354703054095544
191,6.302696605812244
192,2.814008413756597
193,4.935033316175357
194,9.80578399479659
195,2.698224836396892
196,5.9676854041386305
197,1.4140844142264797
198,8.224776537524134
199,7.754983363113501
200,2.549534320305474
201,8.404373306208717
202,7.349227800640774
203,5.709562724921015
204,8.282271078076302
205,6.253750217866763
206,3.009626700595992
207,6.631401464628653
208,6.7136628802386085
209,3.1945273921139483
210,7.6261161078547435
211,7.2573810181892355
212,7.218795938340633
213,2.584145187723724
214,6.364291454138792
215,8.651236447601047
216,5.105304310082941
217,0.9014631330321998
218,2.4399847865220012
219,5.590829354424626
220,8.400527007378821
221,6.04480195634797
222,3.232215502707969
223,5.170344667137777
224,6.061824515543589
225,0.08040390706589351
226,6.9409735415727445
227,0.48804485772573014
228,1.5905210799121317
229,8.315167181464043
230,9.52442573486869
231,0.7083771387722004
232,3.9825148432842807
233,4.963172416607403
234,3.523098189657159
235,9.601936230402918
236,7.844323889562425
237,8.061556982243491
238,1.4667566824323686
239,9.243221542481198
240,6.172495028442613
241,6.8351000221146325
242,9.482254560927819
243,9.37202150981033
244,8.550607646676283
245,1.2828424395895976
246,2.7266715077192503
247,2.66337025146252
248,6.503079099204991
249,1.7686965349621753
250,7.753726428106705
251,1.4811032794932788
252,3.5192628253405323
253,7.16764193359452
254,6.419943421324195
255,4.371084123256864
256,4.832428827485337
257,8.509176978889458
258,6.384536720020435
259,8.284219634993592
260,2.4617022727406845
261,6.935445610280234
262,6.035454701124905
263,4.482317093943259
264,4.977766159330682
265,4.480599641872538
266,6.679728343891599
267,4.294338466094766
268,8.701644896123051
269,1.0938497417622672
270,8.95642182032542
271,8.619219658737528
272,8.399637113479471
273,8.15429469541218
274,5.316555255167294
275,3.7475094233333905
276,5.845428386051959
277,0.48628127921425124
278,7.794146946196666
279,5.433540182656101
280,3.7715415823805443
281,8.597740328244177
282,5.998930014897582
283,9.933401325773266
284,8.411625691934065
285,1.1654808625693958
286,9.300929053509728
287,5.033153050447523
288,4.073301557466067
289,6.558144717576042
290,6.111294456646311
291,8.602039516829919
292,9.439432622973893
293,8.034196227182534
294,7.5149535330505435
295,0.3908215874065646
296,8.690331969896356
297,5.1547955112259825
298,5.6874646395786135
299,5.904039371367372
300,5.296706322573963
301,1.20137389432731
302,3.8870636824582516
303,7.33578991600559
304,1.292984336400641
305,4.996773890899582
306,9.805931124311936
307,9.068572542916897
308,1.001699419846973
309,3.777055764438723
310,9.234012818291177
311,3.241427684368632
312,3.4507008245549353
313,2.2712847927653392
314,5.156411520772869
315,7.223183736484242
316,8.369308103708262
317,0.19919414065269647
318,2.328314866641313
319,9.364058162049963
320,9.704671128710995
321,3.3145310229027967
322,6.070767060699664
323,3.7393492863807296
324,2.36205594043403
325,4.495368831872721
326,7.798115054769128
327,7.934844366894044
328,4.568559904545562
329,1.9460797400644059
330,7.798691530847455
331,5.278195450344216
332,2.780426058729486
333,0.866777322894271
334,3.5834612688550935
335,2.2774530950166696
336,1.0184046505036148
337,4.415861324040997
338,3.542449528468945
339,6.9390378713377405
340,1.8183887832692858
341,1.873109603300247
342,6.527802544833192
343,5.888892164017424
344,8.134128106620441
345,0.5128647520038265
346,0.2674604007816894
347,8.328432760645912
348,2.6445491436958246
